set_id,time,channel,param_id,amplitude,duration,energy,rms,threshold,rise_time,signal_strength,counts,trai
925,325.24633439999997,1,2,0.07152663787658728,0.0045681,11799431.016799187,3.6912354560955345e-06,0.00017810493607935623,0.0001147,8608.061165797188,147,253
926,325.2463408,2,3,0.030469644449268328,0.0030377000000000004,4918813.14892135,3.6912354560955345e-06,0.00017810493607935623,0.000158,6372.139884215056,132,254
927,325.2463418,7,8,0.03280327579123118,0.0036504000000000003,10407154.521906683,3.6912354560955345e-06,0.00017810493607935623,0.00015270000000000003,9375.131361894513,128,255
928,325.2463454,8,9,0.02585109422649255,0.0029488,5840814.745031217,3.751093328356543e-06,0.00017810493607935623,0.0002867,6516.931574904956,122,256
929,325.24634879999996,6,7,0.024517590602513777,0.0030668,3900220.422830095,3.8009748885740504e-06,0.00017810493607935623,0.00017710000000000002,5533.792402576798,110,257
935,329.1494899,3,4,0.09976159817060352,0.0031253,24995839.06347816,3.6413538958780273e-06,0.00017810493607935623,2.6300000000000002e-05,9277.969494280207,134,258
936,329.149493,4,5,0.09976159817060352,0.0033433,16402632.868656185,3.6812591440520326e-06,0.00017810493607935623,7.670000000000001e-05,7350.359098341547,108,259
937,329.1494963,5,6,0.09976159817060352,0.0037695,21711813.501147125,3.66130651996503e-06,0.00017810493607935623,8.35e-05,11678.519397034159,133,260
938,329.1495015,1,2,0.06085404209152432,0.0055142,21760730.08372078,3.7012117681390364e-06,0.00017810493607935623,0.00010330000000000002,12128.734542452641,170,261
939,329.14950189999996,2,3,0.047695588523405046,0.0027498,7453696.166188061,3.7012117681390364e-06,0.00017810493607935623,0.000105,6436.04575713354,119,262
940,329.1495068,8,9,0.026867966852996906,0.00399,6189634.900130602,3.761069640400045e-06,0.00017810493607935623,0.0004295,7238.515296054146,140,263
941,329.1495078,7,8,0.028684028295241967,0.0033557,8493509.318259673,3.6812591440520326e-06,0.00017810493607935623,0.0004914,8128.355498643168,115,264
942,329.14950819999996,6,7,0.03272411804186257,0.0030302000000000003,4084367.570154482,3.7909985765305485e-06,0.00017810493607935623,0.00016720000000000003,6166.061833005629,107,265
944,329.3025267,3,4,0.00018419399372309494,3.0000000000000004e-07,56.802490070647735,3.890761696965564e-06,0.00017810493607935623,1.0000000000000001e-07,10.281373048904339,0,266
959,332.5480392,4,5,0.09976159817060352,0.0032891000000000005,17415754.48678196,3.6513302079215287e-06,0.00017810493607935623,3.15e-05,7961.9829714949165,103,267
960,332.5480394,3,4,0.09976159817060352,0.0033777000000000004,21346994.512038056,3.631377583834526e-06,0.00017810493607935623,3.71e-05,10352.449395558322,118,268
961,332.5480474,2,3,0.05477259576984032,0.0032663,8782745.066107979,3.6912354560955345e-06,0.00017810493607935623,9.480000000000001e-05,7154.710384270505,119,269
962,332.5480475,5,6,0.06769357608985378,0.0035143,17435290.838670656,3.671282832008532e-06,0.00017810493607935623,0.0001149,9922.786035934723,135,270
963,332.54805319999997,8,9,0.032250693810061896,0.0031883000000000002,8883742.32938735,3.7311407042695407e-06,0.00017810493607935623,0.00026510000000000005,7867.753593818633,116,271
964,332.54805419999997,1,2,0.04992113909219153,0.005820700000000001,13792168.164380506,3.7012117681390364e-06,0.00017810493607935623,0.0001374,10585.606701859895,208,272
965,332.5480543,6,7,0.0361416016444109,0.0029281000000000003,7161767.196584869,3.8109512006175523e-06,0.00017810493607935623,8.180000000000001e-05,6996.6092323959465,103,273
966,332.5480593,7,8,0.03257341386518004,0.0033434000000000003,6679695.950062102,3.6812591440520326e-06,0.00017810493607935623,0.0003591,6908.274062070175,109,274
972,336.0360052,5,6,0.09976159817060352,0.005491,38075204.240715295,3.671282832008532e-06,0.00017810493607935623,6.37e-05,14903.206139779028,217,275
973,336.0360085,4,5,0.08609014149599925,0.0031761000000000003,19406763.64153531,3.671282832008532e-06,0.00017810493607935623,8.14e-05,9907.10062463832,111,276
974,336.0360096,3,4,0.08723031753978933,0.0029212,15558927.093263883,3.631377583834526e-06,0.00017810493607935623,8.080000000000001e-05,8516.574299474903,127,277
975,336.0360159,1,2,0.06214492231199692,0.0045851,14120053.076458696,3.7012117681390364e-06,0.00017810493607935623,0.0001035,10380.663650908873,143,278
976,336.0360167,7,8,0.028755574722555896,0.0036937000000000003,6122314.298724155,3.6812591440520326e-06,0.00017810493607935623,0.000151,7483.558441971628,125,279
977,336.036021,8,9,0.04360221952240172,0.0049801,10285018.81720476,3.7411170163130417e-06,0.00017810493607935623,0.0001225,9118.972033188711,179,280
978,336.0360217,2,3,0.036770296846126926,0.0030838000000000003,6706510.234306512,3.7111880801825374e-06,0.00017810493607935623,0.0001446,7753.6982459633555,127,281
979,336.0360249,6,7,0.017008260263373053,0.0029822000000000004,3202882.13356549,3.8009748885740504e-06,0.00017810493607935623,0.0003563,5285.574422245519,109,282
980,336.0396382,4,5,0.00018723852254496427,1.1e-06,180.03571158710957,3.671282832008532e-06,0.00017810493607935623,5e-07,21.336056359704358,1,283
998,343.0133668,4,5,0.09899437690749245,0.0036591,15252998.348886847,3.7211643922260393e-06,0.00017810493607935623,6.66e-05,7690.574207986819,114,284
999,343.0133695,3,4,0.08878607176776455,0.0029729,16973519.70307405,3.6513302079215287e-06,0.00017810493607935623,4.740000000000001e-05,9141.623325899356,114,285
1000,343.0133696,5,6,0.09678861577604811,0.0045104,20916061.66753484,3.6812591440520326e-06,0.00017810493607935623,7.5e-05,10526.625658388823,168,286
1001,343.0133801,1,2,0.035202364502864215,0.0059125,7143824.095164451,3.7211643922260393e-06,0.00017810493607935623,0.0001336,8353.60190185612,212,287
1002,343.0133802,8,9,0.03257341386518004,0.004148,6051222.195580428,3.751093328356543e-06,0.00017810493607935623,0.0002677,6780.111586539622,156,288
1003,343.0133805,2,3,0.033030093188460445,0.002559,3624520.302413741,3.7012117681390364e-06,0.00017810493607935623,0.0001112,4675.905136447019,121,289
1004,343.0133813,7,8,0.02354943043715933,0.0034127000000000003,3549097.0845749676,3.6812591440520326e-06,0.00017810493607935623,0.0002309,5317.651575471238,128,290
1005,343.0133839,6,7,0.015717380042900454,0.0029856000000000006,2533305.54215758,3.7909985765305485e-06,0.00017810493607935623,0.0001605,5285.70351025774,107,291
1011,346.47480479999996,4,5,0.09976159817060352,0.00314,20068781.083343334,3.66130651996503e-06,0.00017810493607935623,1.88e-05,8990.371145541178,108,292
1012,346.4748127,3,4,0.07442046252177409,0.003137,17975836.858249884,3.631377583834526e-06,0.00017810493607935623,0.0001129,9850.80850881806,121,293
1013,346.4748131,5,6,0.05455795648789853,0.003966,9078370.568528183,3.671282832008532e-06,0.00017810493607935623,0.0001084,7207.865417831485,153,294
1014,346.4748189,8,9,0.013791715563068099,0.0033233000000000004,2328767.789524017,3.7311407042695407e-06,0.00017810493607935623,0.0005176,4780.465208535366,114,295
1015,346.4748191,2,3,0.043475871576294144,0.0030307000000000003,5786286.958083466,3.6912354560955345e-06,0.00017810493607935623,0.0001375,6732.334408280266,117,296
1016,346.47482149999996,6,7,0.02567451155482412,0.003322,3457124.3174153743,3.7909985765305485e-06,0.00017810493607935623,0.0001015,5872.423139543761,116,297
1017,346.4748252,7,8,0.020861111487448705,0.0038442000000000003,4816065.465909711,3.6912354560955345e-06,0.00017810493607935623,0.0004123,6837.046706798121,140,298
1018,346.4748255,1,2,0.04311661717531356,0.0054061000000000005,12720274.733136881,3.7012117681390364e-06,0.00017810493607935623,0.0001559,9861.057609863909,175,299
1021,346.81106969999996,4,5,0.035045571268537946,0.0017079,2591536.385182399,3.66130651996503e-06,0.00017810493607935623,5.36e-05,2857.9014231877236,84,300
1022,346.81107679999997,3,4,0.01864621676953876,0.0016057,694013.9100280622,3.621401271791025e-06,0.00017810493607935623,7.92e-05,1621.4233734396696,86,301
1023,346.8110776,5,6,0.014592426643219735,0.0016708000000000003,531512.1623551017,3.6912354560955345e-06,0.00017810493607935623,0.0001062,1560.0846470283918,91,302
1024,346.8110837,2,3,0.008163904035842629,0.0019259000000000001,160345.58516950693,3.6912354560955345e-06,0.00017810493607935623,0.0001034,930.2812847575752,93,303
1025,346.8110838,8,9,0.0031069416627176587,0.0017856,86578.37442306259,3.7411170163130417e-06,0.00017810493607935623,0.0001533,870.3747045950994,82,304
1026,346.8110866,6,7,0.004653562304227283,0.0017963000000000002,73717.99672764563,3.820927512661053e-06,0.00017810493607935623,7.08e-05,806.4347329564055,70,305
1027,346.81109,7,8,0.0034311839822467436,0.0019751,126214.16820339595,3.6912354560955345e-06,0.00017810493607935623,0.00032770000000000005,1012.8391576306961,81,306
1028,346.8110919,1,2,0.009704435619708515,0.0022203,594544.2627058816,3.7111880801825374e-06,0.00017810493607935623,0.00027640000000000005,1821.6705434932603,81,307
1047,353.4849986,5,6,0.09976159817060352,0.0041855,65960015.50064679,3.66130651996503e-06,0.00017810493607935623,1.1200000000000001e-05,17254.607608596623,194,308
1048,353.4850098,7,8,0.02497579219020511,0.0035314,3973630.839355572,3.6912354560955345e-06,0.00017810493607935623,9.030000000000001e-05,5547.578028032954,118,309
1049,353.4850102,4,5,0.057804946476422175,0.0032128,15363872.35539802,3.6513302079215287e-06,0.00017810493607935623,0.0001097,9658.509994007607,116,310
1050,353.48501269999997,3,4,0.03873706246505451,0.0027986000000000005,4766094.333501059,3.621401271791025e-06,0.00017810493607935623,6.75e-05,5484.629963808928,112,311
1051,353.48501669999996,1,2,0.03760297547890819,0.0053878,8299202.655002525,3.6912354560955345e-06,0.00017810493607935623,0.00010810000000000001,8275.65709870278,192,312
1052,353.4850206,8,9,0.028452644104779896,0.0036785,4718168.1222500745,3.7311407042695407e-06,0.00017810493607935623,0.000158,5764.276612776228,144,313
1053,353.4850267,2,3,0.015393137723371371,0.0025304,1121511.6504262302,3.6912354560955345e-06,0.00017810493607935623,0.000164,3230.1425379784014,108,314
1054,353.48502729999996,6,7,0.012185726609532023,0.0030975,1094767.667063275,3.820927512661053e-06,0.00017810493607935623,0.0001359,3275.1065718204677,100,315
1061,358.1288585,7,8,0.09976159817060352,0.0037624,34230593.32255931,3.7111880801825374e-06,0.00017810493607935623,1.2e-05,13785.859275951734,143,316
1062,358.1288632,5,6,0.09976159817060352,0.0032464,128289056.29381028,3.66130651996503e-06,0.00017810493607935623,6.790000000000001e-05,29138.622942973772,122,317
1063,358.1288792,4,5,0.04474391783060272,0.0040903,15834120.116784815,3.6513302079215287e-06,0.00017810493607935623,0.0003526,10669.976678149867,146,318
1064,358.1288828,1,2,0.06769053156103193,0.0065058,46188676.343250126,3.6812591440520326e-06,0.00017810493607935623,0.0003318,18167.35484429786,207,319
1065,358.1288834,3,4,0.02831716257220671,0.0031867,3774602.2916533416,3.6413538958780273e-06,0.00017810493607935623,0.0001794,5338.183876283146,120,320
1066,358.1288857,8,9,0.0700165515809401,0.0042541,35243295.38761547,3.7411170163130417e-06,0.00017810493607935623,0.0003133,14642.107367888582,153,321
1067,358.128895,6,7,0.02748296167501451,0.0030496000000000004,6303926.082441196,3.8009748885740504e-06,0.00017810493607935623,0.0002802,7098.223418620474,111,322
1068,358.1288978,2,3,0.018012954774589935,0.0028451000000000006,2362571.3186831074,3.6912354560955345e-06,0.00017810493607935623,0.0004665,4465.217668952118,119,323
1087,366.1835291,5,6,0.09976159817060352,0.006338,67488917.59156127,3.7012117681390364e-06,0.00017810493607935623,1.32e-05,18471.97089004434,276,324
1088,366.1835341,7,8,0.07432912665711801,0.0039335,18440471.77249036,3.6912354560955345e-06,0.00017810493607935623,0.00010310000000000001,11357.095117847233,140,325
1089,366.18354239999996,4,5,0.07630198133368934,0.0034199,26060467.091296606,3.671282832008532e-06,0.00017810493607935623,0.00011760000000000001,12477.87133867846,120,326
1090,366.1835484,8,9,0.03770953398767362,0.0030736000000000006,7200872.978637195,3.7211643922260393e-06,0.00017810493607935623,0.0001147,6743.129088849468,132,327
1091,366.1835506,3,4,0.02125081117664798,0.0032372000000000004,4139918.570151017,3.621401271791025e-06,0.00017810493607935623,0.0003047,6060.531165202743,127,328
1092,366.18355449999996,1,2,0.024368408690242177,0.0030654000000000002,4752180.828785836,3.6912354560955345e-06,0.00017810493607935623,0.0002521,6247.04142225762,126,329
1093,366.1835565,6,7,0.04010557817048478,0.0026503000000000004,9041860.363251304,3.8109512006175523e-06,0.00017810493607935623,0.00012660000000000001,7220.433231851584,103,330
1094,366.1835617,2,3,0.020696706931067756,0.0031274000000000002,3909501.666368129,3.6912354560955345e-06,0.00017810493607935623,0.00020240000000000001,5655.165579351337,123,331
1097,366.2722857,5,6,0.07830832582730123,0.0032792000000000003,12395344.214955347,6.863702685928994e-06,0.00017810493607935623,5.14e-05,6174.774056019174,156,332
1098,366.27229059999996,7,8,0.021870372791898386,0.0026812000000000003,1318846.5686509795,4.818558717011198e-06,0.00017810493607935623,8.310000000000001e-05,2650.364433877901,99,333
1099,366.27229919999996,4,5,0.019538263714346474,0.0021356,2842539.0743011707,5.476995311882294e-06,0.00017810493607935623,0.0001168,4162.052645531701,84,334
1100,366.2723052,8,9,0.009941908867814321,0.0017606000000000002,561448.082457484,5.38720850349078e-06,0.00017810493607935623,0.00011360000000000001,1931.0050453166664,82,335
1101,366.2723074,3,4,0.005169609939534135,0.0020189,261079.9991463222,4.21000368235761e-06,0.00017810493607935623,0.0003175,1422.168110800747,88,336
1102,366.2723112,1,2,0.006574659990826835,0.0020719000000000002,393249.3224191501,5.38720850349078e-06,0.00017810493607935623,0.00025,1776.2023357166665,98,337
1103,366.272315,6,7,0.009873406969322263,0.0015991000000000002,333982.15892709343,4.838511341098201e-06,0.00017810493607935623,0.0001349,1272.956982409399,74,338
1104,366.2723185,2,3,0.004898646874387764,0.0018193000000000003,196652.21849810806,4.399553611184137e-06,0.00017810493607935623,0.0002112,1196.8264138429236,85,339
1105,366.27439169999997,6,7,0.0001994166378324416,5.3e-05,230.54120165947162,4.838511341098201e-06,0.00017810493607935623,3.47e-05,24.319389925182996,2,340
1108,366.6466036,5,6,0.0002679185363245017,4.4e-05,304.33117819049795,4.110240561922596e-06,0.00017810493607935623,2.9700000000000004e-05,29.32520383309194,2,341
1109,366.6466727,4,5,0.00021768381076365764,1.7e-05,191.89800454038271,3.671282832008532e-06,0.00017810493607935623,1.48e-05,23.086051393317092,1,342
1111,366.6772918,5,6,0.00018723852254496427,1.4000000000000001e-06,105.85448405155296,5.536853184143303e-06,0.00017810493607935623,9.000000000000001e-07,15.926537960742785,0,343
1115,368.0375199,6,7,0.002155526405883491,0.00043970000000000006,5456.811963363182,3.781022264487048e-06,0.00017810493607935623,1.08e-05,100.11262472387078,28,344
1116,368.0375343,8,9,0.0008463790124796759,0.00044840000000000006,2407.22533473878,3.751093328356543e-06,0.00017810493607935623,1.3300000000000001e-05,88.33882376007958,35,345
1117,368.03758669999996,4,5,0.0003668657230352552,0.000219,639.1695532815005,3.66130651996503e-06,0.00017810493607935623,6.390000000000001e-05,47.14269850117097,8,346
1118,368.03768779999996,2,3,0.00017962720049029092,3.0000000000000004e-07,129.3758900950501,3.6812591440520326e-06,0.00017810493607935623,1.0000000000000001e-07,18.476026202126405,0,347
1120,368.144661,6,7,0.0005464929235255461,0.00010680000000000001,417.1762730593132,3.8708090728785605e-06,0.00017810493607935623,8.5e-06,25.07686863840994,6,348
1121,368.14467279999997,8,9,0.00027857438720104436,0.0001432,323.67840596178195,3.820927512661053e-06,0.00017810493607935623,0.0001005,28.540933268271758,5,349
1137,372.4027802,4,5,0.09976159817060352,0.0034176000000000002,14148555.254427886,3.66130651996503e-06,0.00017810493607935623,2.76e-05,6763.6272909411655,117,350
1138,372.40278129999996,8,9,0.09110295820120712,0.0047568,37316336.78960213,3.7411170163130417e-06,0.00017810493607935623,3.54e-05,13902.301534221682,175,351
1139,372.4027888,5,6,0.04343781496602077,0.004755,18163401.68737683,3.66130651996503e-06,0.00017810493607935623,0.00012130000000000001,12157.849978265873,180,352
1140,372.40278939999996,6,7,0.06862367964493488,0.002655,19361045.953684475,3.8009748885740504e-06,0.00017810493607935623,8.64e-05,10386.431205870034,88,353
1141,372.4027974,3,4,0.022846144279307506,0.0028096,2912010.482308312,3.631377583834526e-06,0.00017810493607935623,9.120000000000001e-05,4739.955928926393,119,354
1142,372.40279749999996,7,8,0.028152758015825768,0.0039055,6582715.288689696,3.6812591440520326e-06,0.00017810493607935623,0.0001397,8102.089741590308,131,355
1143,372.402802,2,3,0.014344297544237385,0.0026951,1312867.1454524307,3.6812591440520326e-06,0.00017810493607935623,0.0002903,3524.248871031714,125,356
1144,372.40280989999997,1,2,0.027125229538444862,0.0050937000000000005,5770377.399377618,3.6912354560955345e-06,0.00017810493607935623,0.000333,7521.74900860635,187,357
1145,372.4060296,6,7,0.0002146392819417883,4.0900000000000005e-05,210.37754677425664,3.8009748885740504e-06,0.00017810493607935623,2.5e-06,23.816738254950806,1,358
1151,376.5922726,8,9,0.09976159817060352,0.0065446,90085493.93690895,3.771045952443546e-06,0.00017810493607935623,1.1400000000000001e-05,22248.976524629514,311,359
1152,376.5922777,6,7,0.09976159817060352,0.003364,34079978.872310355,3.7909985765305485e-06,0.00017810493607935623,3.2300000000000006e-05,12082.09236445169,102,360
1153,376.5922798,4,5,0.075610873291125,0.003041,11965830.279250331,3.671282832008532e-06,0.00017810493607935623,4.52e-05,7048.497742063428,114,361
1154,376.5922925,5,6,0.0376166758586066,0.005702400000000001,7379634.151841786,3.671282832008532e-06,0.00017810493607935623,0.0001398,8498.08792187557,215,362
1155,376.592297,3,4,0.014581770792343192,0.0028618000000000003,2092421.759198605,3.6413538958780273e-06,0.00017810493607935623,0.0002872,4353.217986800903,119,363
1156,376.5922975,2,3,0.0268634000597641,0.002606,3116977.7111973558,3.671282832008532e-06,0.00017810493607935623,0.0001252,4724.9914620001355,123,364
1157,376.5923007,7,8,0.031577852940428766,0.0034245,10326109.793691874,3.7012117681390364e-06,0.00017810493607935623,0.00016910000000000002,9254.904145681303,126,365
1158,376.5923109,1,2,0.022302695884603832,0.0032845,3824997.4469032125,3.7211643922260393e-06,0.00017810493607935623,0.000391,5855.081504694321,133,366
1178,384.8826352,1,2,0.0003029306177759991,5.52e-05,113.04864549803779,3.761069640400045e-06,0.00017810493607935623,4.9000000000000005e-06,13.092081843322013,7,367
1180,384.9868131,1,2,0.09976159817060352,0.0040524,28241643.26632819,3.7411170163130417e-06,0.00017810493607935623,1.35e-05,9152.418006468559,125,368
1181,384.9868267,3,4,0.03259015877370033,0.0028823,4142472.9533215296,3.671282832008532e-06,0.00017810493607935623,9.67e-05,5014.460369104946,109,369
1182,384.9868378,5,6,0.021634421808203512,0.0034299,6543573.391045948,3.7111880801825374e-06,0.00017810493607935623,0.0003573,7685.812565271839,140,370
1183,384.98684049999997,2,3,0.02263150499736572,0.0028067,2375078.2286716653,3.7311407042695407e-06,0.00017810493607935623,0.0001939,4189.349279965183,99,371
1184,384.9868428,4,5,0.02345809457250325,0.0031232000000000005,5366894.201830409,3.7211643922260393e-06,0.00017810493607935623,0.00019460000000000001,6841.099583257315,120,372
1185,384.98684599999996,7,8,0.01907701759783327,0.0038013,4306782.663636877,3.7012117681390364e-06,0.00017810493607935623,0.0003799,6712.57663554169,149,373
1186,384.9868568,8,9,0.02809643423262118,0.0039401,4677266.936147189,3.8009748885740504e-06,0.00017810493607935623,0.00046560000000000004,5875.190007126481,148,374
1187,384.9868583,6,7,0.011342392125874217,0.0026552000000000004,764571.151822234,3.8109512006175523e-06,0.00017810493607935623,0.0003779,2539.10761670268,111,375
1188,384.9899683,6,7,0.000225295132818331,7.57e-05,393.6735907075751,3.8109512006175523e-06,0.00017810493607935623,2.0900000000000003e-05,35.790869199973244,2,376
1206,391.306943,2,3,0.09976159817060352,0.003288,25676165.30969719,3.850856448791558e-06,0.00017810493607935623,1.3600000000000002e-05,8903.421844629638,144,377
1207,391.30695599999996,3,4,0.02991249567486624,0.0025946000000000003,2963817.735381777,3.631377583834526e-06,0.00017810493607935623,9.77e-05,4345.529943205081,97,378
1208,391.30696389999997,4,5,0.01872537451890736,0.0025812,3346798.973931874,3.7111880801825374e-06,0.00017810493607935623,0.00032140000000000006,5010.828855402627,106,379
1209,391.30696889999996,6,7,0.015181542970251451,0.0022913,1313100.653988468,3.8109512006175523e-06,0.00017810493607935623,0.00018970000000000003,3250.397177782888,92,380
1210,391.3069709,1,2,0.029463427673640515,0.0045287,5293477.783342116,3.7311407042695407e-06,0.00017810493607935623,0.00017370000000000002,6454.312928674383,156,381
1211,391.3069739,8,9,0.012196382460408566,0.0031738,1225085.6926360547,3.771045952443546e-06,0.00017810493607935623,0.0002628,3199.8701813009166,123,382
1212,391.3069757,5,6,0.015994432165690565,0.002443,2524121.849424377,3.6912354560955345e-06,0.00017810493607935623,0.0001822,4455.4690884064885,120,383
1213,391.30698859999995,7,8,0.01491362443392695,0.003447,2103023.9573364123,3.7111880801825374e-06,0.00017810493607935623,0.0005073,4485.5502486885125,148,384
1214,391.30973969999997,6,7,0.0001857162581340296,0.000191,327.8257963779635,3.8109512006175523e-06,0.00017810493607935623,0.0001904,34.70275468185704,1,385
